time,open,high,low,close,Volume,Volume MA
2020-11-02T01:45:00Z,7825,7825,7625,7725,4008800,1698575
2020-11-02T02:45:00Z,7725,7725,7700,7700,1208600,1588520
2020-11-02T03:45:00Z,7725,7725,7675,7675,1662100,1615335
2020-11-02T05:45:00Z,7700,7700,7650,7675,1953200,1651005
2020-11-02T06:45:00Z,7675,7675,7600,7650,5687600,1911560
2020-11-02T07:45:00Z,7650,7650,7600,7625,3221200,2025115
2020-11-03T01:45:00Z,7725,7750,7650,7700,1997100,2006630
2020-11-03T02:45:00Z,7725,7750,7700,7750,1038300,1968685
2020-11-03T03:45:00Z,7750,7800,7725,7775,1055400,2001165
2020-11-03T05:45:00Z,7775,7825,7775,7825,663700,1999875
2020-11-03T06:45:00Z,7800,7850,7800,7825,2036300,2072600
2020-11-03T07:45:00Z,7825,7850,7800,7825,1781900,2143420
2020-11-04T01:45:00Z,7850,7900,7850,7900,1057100,2094630
2020-11-04T02:45:00Z,7875,7900,7850,7900,309400,2048960
2020-11-04T03:45:00Z,7875,7950,7875,7900,1185300,2082755
2020-11-04T05:45:00Z,7900,7900,7850,7875,529100,2038695
2020-11-04T06:45:00Z,7875,7875,7825,7850,1159300,2054920
2020-11-04T07:45:00Z,7850,7850,7800,7800,1945100,2108465
2020-11-05T01:45:00Z,7950,7950,7875,7925,702100,1859805
2020-11-05T02:45:00Z,7925,7925,7900,7925,339600,1677060
2020-11-05T03:45:00Z,7900,7925,7875,7925,290900,1491165
2020-11-05T05:45:00Z,7900,7925,7900,7925,215900,1441530
2020-11-05T06:45:00Z,7900,7975,7825,7875,2960500,1506450
2020-11-05T07:45:00Z,7875,7900,7775,7900,5366000,1677090
2020-11-06T01:45:00Z,7900,7925,7825,7850,1412100,1463315
2020-11-06T02:45:00Z,7825,7875,7825,7875,990200,1351765
2020-11-06T03:45:00Z,7875,7900,7850,7900,2047000,1354260
2020-11-06T05:45:00Z,7875,7925,7875,7900,1717300,1388210
2020-11-06T06:45:00Z,7925,8050,7900,8050,7700600,1720470
2020-11-06T07:45:00Z,8050,8100,7975,8075,4519700,1913270
2020-11-09T01:45:00Z,8075,8100,8000,8000,1886400,1905775
2020-11-09T02:45:00Z,8000,8025,7950,7950,1969300,1915145
2020-11-09T03:45:00Z,7975,7975,7925,7950,1660600,1945320
2020-11-09T05:45:00Z,7925,7950,7925,7950,585700,1959135
2020-11-09T06:45:00Z,7925,7950,7850,7875,5242900,2162015
2020-11-09T07:45:00Z,7850,7950,7850,7950,4193000,2345210
2020-11-10T01:45:00Z,8050,8050,7875,7900,2755000,2424995
2020-11-10T02:45:00Z,7925,7950,7875,7900,2483400,2451910
2020-11-10T03:45:00Z,7900,7900,7850,7850,2335600,2533585
2020-11-10T05:45:00Z,7875,7875,7850,7875,817300,2557470
2020-11-10T06:45:00Z,7850,7875,7825,7850,10732100,3079530
2020-11-10T07:45:00Z,7850,7850,7800,7800,6406900,3389080
2020-11-11T01:45:00Z,7850,7875,7825,7825,1833100,3332710
2020-11-11T02:45:00Z,7850,7850,7800,7825,4598900,3294355
2020-11-11T03:45:00Z,7825,7825,7800,7825,3267100,3387105
2020-11-11T05:45:00Z,7825,7850,7800,7800,1429100,3409050
2020-11-11T06:45:00Z,7800,7825,7750,7775,7825300,3697965
2020-11-11T07:45:00Z,7750,7775,7750,7750,3562200,3790210
2020-11-12T01:45:00Z,7750,7800,7750,7800,1638600,3487110
2020-11-12T02:45:00Z,7800,7825,7775,7800,2643300,3393290
2020-11-12T03:45:00Z,7825,7825,7775,7825,1059800,3351960
2020-11-12T05:45:00Z,7825,7825,7800,7825,726400,3289815
2020-11-12T06:45:00Z,7825,7825,7775,7800,2322200,3322895
2020-11-12T07:45:00Z,7800,7800,7775,7800,2704500,3428835
2020-11-13T01:45:00Z,7825,7875,7825,7850,1207300,3227055
2020-11-13T02:45:00Z,7825,7850,7800,7800,701200,3052465
2020-11-13T03:45:00Z,7800,7825,7775,7800,704000,2949915
2020-11-13T05:45:00Z,7800,7800,7775,7775,162600,2833875
2020-11-13T06:45:00Z,7775,7800,7750,7750,2143700,2824280
2020-11-13T07:45:00Z,7750,7775,7750,7750,1200400,2843435
2020-11-16T01:45:00Z,7800,7850,7775,7775,1454300,2379545
2020-11-16T02:45:00Z,7800,7800,7750,7750,2026800,2160540
2020-11-16T03:45:00Z,7750,7775,7725,7750,2240800,2180925
2020-11-16T05:45:00Z,7725,7750,7725,7750,1243800,2013170
2020-11-16T06:45:00Z,7750,7775,7700,7725,4614700,2080550
2020-11-16T07:45:00Z,7725,7725,7700,7725,2581900,2138190
2020-11-17T01:45:00Z,7725,7800,7725,7775,1484600,1821155
2020-11-17T02:45:00Z,7775,7800,7750,7775,2641100,1775100
2020-11-17T03:45:00Z,7775,7800,7750,7750,2273800,1806860
2020-11-17T05:45:00Z,7775,7775,7750,7750,910500,1720220
2020-11-17T06:45:00Z,7750,7800,7750,7750,6434700,1988965
2020-11-17T07:45:00Z,7775,7775,7750,7775,2529200,2079105
2020-11-18T01:45:00Z,7800,7900,7800,7875,3924000,2159195
2020-11-18T02:45:00Z,7875,7900,7850,7875,2615000,2154720
2020-11-18T03:45:00Z,7875,7875,7825,7825,2596300,2224170
2020-11-18T05:45:00Z,7850,7850,7825,7850,943400,2236280
2020-11-18T06:45:00Z,7825,7850,7825,7850,4968100,2449485
2020-11-18T07:45:00Z,7850,7850,7800,7800,5459000,2714305
2020-11-19T01:45:00Z,7800,7850,7775,7775,1880900,2701165
2020-11-19T02:45:00Z,7775,7800,7750,7775,2441000,2763195
2020-11-19T03:45:00Z,7800,7800,7775,7775,1604200,2770690
2020-11-19T05:45:00Z,7775,7800,7775,7775,964300,2717565
2020-11-19T06:45:00Z,7775,7800,7775,7775,3334800,2772265
2020-11-19T07:45:00Z,7800,7800,7775,7775,2284600,2824305
2020-11-20T01:45:00Z,7775,7825,7775,7800,1314200,2659280
2020-11-20T02:45:00Z,7800,7825,7775,7800,1867200,2623545
2020-11-20T03:45:00Z,7775,7800,7775,7775,1262600,2612445
2020-11-20T05:45:00Z,7800,7800,7750,7775,1309200,2545850
2020-11-20T06:45:00Z,7775,7775,7750,7750,2787500,2571535
2020-11-20T07:45:00Z,7775,7775,7725,7725,3179900,2685005
2020-11-23T01:45:00Z,7800,7875,7800,7850,2649200,2495730
2020-11-23T02:45:00Z,7850,7850,7825,7850,1381400,2438340
2020-11-23T03:45:00Z,7850,7850,7825,7825,1671200,2325700
2020-11-23T05:45:00Z,7825,7850,7800,7800,846100,2237255
2020-11-23T06:45:00Z,7825,7825,7775,7775,4279000,2321390
2020-11-23T07:45:00Z,7775,7825,7750,7825,2221400,2385290
2020-11-24T01:45:00Z,7850,7900,7850,7875,3167200,2295245
2020-11-24T02:45:00Z,7850,7875,7850,7875,979200,2071255
2020-11-24T03:45:00Z,7875,7900,7850,7900,1792100,2066815
2020-11-24T05:45:00Z,7900,7900,7875,7875,812000,1985365
2020-11-24T06:45:00Z,7900,7900,7850,7875,3870100,2098660
2020-11-24T07:45:00Z,7875,7900,7850,7850,3112800,2206085
2020-11-25T01:45:00Z,7850,7900,7800,7825,4333100,2256000
2020-11-25T02:45:00Z,7800,7825,7775,7775,3565800,2320060
2020-11-25T03:45:00Z,7800,7800,7750,7775,2806600,2394680
2020-11-25T05:45:00Z,7775,7800,7775,7775,598700,2331255
2020-11-25T06:45:00Z,7775,7800,7750,7775,5029400,2519595
2020-11-25T07:45:00Z,7750,7800,7725,7725,4380500,2673160
2020-11-26T01:45:00Z,7750,7800,7750,7800,1594900,2613530
2020-11-26T02:45:00Z,7800,7800,7750,7775,1085300,2508800
2020-11-26T03:45:00Z,7775,7800,7750,7800,536700,2403175
2020-11-26T05:45:00Z,7775,7800,7775,7775,441600,2356185
2020-11-26T06:45:00Z,7800,7800,7775,7800,1939800,2369615
2020-11-26T07:45:00Z,7775,7800,7750,7750,3557100,2505165
2020-11-27T01:45:00Z,7750,7800,7725,7725,3248000,2453615
2020-11-27T02:45:00Z,7750,7775,7725,7750,2106800,2447885
2020-11-27T03:45:00Z,7775,7775,7750,7775,1223000,2350675
2020-11-27T05:45:00Z,7750,7775,7750,7750,835800,2343505
2020-11-27T06:45:00Z,7750,7775,7725,7750,6828200,2595310
2020-11-27T07:45:00Z,7750,7750,7725,7750,3112500,2710335
2020-11-30T01:45:00Z,7750,7800,7750,7750,2371600,2635410
2020-11-30T02:45:00Z,7775,7775,7725,7750,3849300,2672235
2020-11-30T03:45:00Z,7750,7750,7725,7725,1531800,2532170
2020-11-30T05:45:00Z,7725,7750,7725,7725,1348200,2421290
2020-11-30T06:45:00Z,7725,7750,7675,7675,8812300,2721575
2020-11-30T07:45:00Z,7675,7725,7675,7725,26084400,3995860
2020-12-01T01:45:00Z,7650,7725,7650,7700,3894200,3939100
2020-12-01T02:45:00Z,7700,7700,7675,7675,1612400,3800695
2020-12-01T03:45:00Z,7675,7725,7650,7700,3226000,3882250
2020-12-01T05:45:00Z,7700,7750,7700,7750,1003000,3878135
2020-12-01T06:45:00Z,7725,7750,7725,7750,1675800,3935090
2020-12-01T07:45:00Z,7725,7750,7700,7700,4335800,4129800
2020-12-02T01:45:00Z,7725,7725,7675,7700,2638900,4164755
2020-12-02T02:45:00Z,7700,7700,7675,7700,2984400,4136120
2020-12-02T03:45:00Z,7700,7700,7650,7675,2410400,4094240
2020-12-02T05:45:00Z,7675,7675,7650,7650,1575800,4067690
2020-12-02T06:45:00Z,7650,7675,7625,7625,7100900,4361585
2020-12-02T07:45:00Z,7625,7650,7625,7650,6886100,4664100
2020-12-03T01:45:00Z,7650,7675,7600,7600,4343000,4539840
2020-12-03T02:45:00Z,7625,7625,7575,7600,7562000,4762315
2020-12-03T03:45:00Z,7575,7600,7550,7575,4293200,4858395
2020-12-03T05:45:00Z,7575,7575,7550,7575,1629600,4747410
2020-12-03T06:45:00Z,7575,7575,7550,7575,5649300,4953285
2020-12-03T07:45:00Z,7575,7575,7525,7550,6835200,5227635
