Date,Open,High,Low,Close,Adj Close,Volume,PnL,% Change
7/31/2015,795.599976,813.359985,795.450012,813.099976,813.099976,1028896900,Profit,2.199597854
8/3/2015,806.830017,817,806.469971,815.049988,815.049988,1041965300,Profit,1.018798362
8/4/2015,810.950012,816.590027,809.919983,810.97998,810.97998,1235441300,Profit,0.003695419
8/5/2015,812.340027,827.549988,810.76001,827.549988,827.549988,1771337600,Profit,1.872363849
8/6/2015,828.940002,832.150024,818.890015,818.890015,818.890015,1087966900,Loss,1.212390158
8/7/2015,817.630005,817.940002,809.950012,811.460022,811.460022,684601900,Loss,0.754617977
8/10/2015,809.179993,810.039978,800.559998,807.909973,807.909973,877375900,Loss,0.156951483
8/11/2015,811.669983,813.22998,781.109985,781.109985,781.109985,1277626100,Loss,3.765076773
8/12/2015,768.179993,768.179993,747.809998,752.320007,752.320007,1573950100,Loss,2.064618468
8/13/2015,752.77002,779.650024,752.77002,775.119995,775.119995,1620334800,Profit,2.969030966
8/14/2015,775.960022,778.820007,769.530029,776.460022,776.460022,1171579600,Profit,0.064436309
8/18/2015,773.119995,774.849976,761.590027,761.590027,761.590027,1088941300,Loss,1.491355556
8/19/2015,759.460022,765.75,753.880005,756.400024,756.400024,945603200,Loss,0.402917588
8/20/2015,752.890015,753.76001,744.820007,747.940002,747.940002,878655100,Loss,0.657468276
8/21/2015,737.630005,737.630005,727.22998,727.22998,727.22998,1129759200,Loss,1.409924343
8/24/2015,702.98999,703.150024,682.440002,692.210022,692.210022,1410362300,Loss,1.533445448
8/25/2015,696.940002,725.320007,696.890015,708.26001,708.26001,1816062400,Profit,1.624244263
8/26/2015,701.179993,712.77002,694.460022,710.799988,710.799988,1401357200,Profit,1.37197226
8/27/2015,725.650024,756.150024,725.650024,754.830017,754.830017,1838935100,Profit,4.021221255
8/28/2015,767.5,771.830017,754.169983,757.070007,757.070007,1518609500,Loss,1.358956743
8/31/2015,757.27002,771.429993,755.969971,770.809998,770.809998,1233750300,Profit,1.787998685
9/1/2015,764.309998,764.460022,748.580017,748.97998,748.97998,1003808200,Loss,2.005733019
9/2/2015,737.539978,750.27002,734.659973,746.109985,746.109985,1075278300,Profit,1.16197186
9/3/2015,752.929993,755.409973,745.880005,753.169983,753.169983,960255900,Profit,0.031874145
9/4/2015,750.450012,753.23999,747.5,749.849976,749.849976,691747500,Loss,0.079956825
