time,open,high,low,close,Volume,Volume MA
2010-02-01T02:00:00Z,1870,1890,1640,1660,1483687500,1942021625
2010-03-01T02:00:00Z,1670,1760,1590,1610,2968972500,1932819125
2010-04-01T02:00:00Z,1610,1670,1500,1570,2834615000,1943195750
2010-05-03T02:00:00Z,1570,1610,1390,1550,2913527500,1965873125
2010-06-01T02:00:00Z,1530,1620,1490,1540,2004400000,1910195250
2010-07-01T02:00:00Z,1540,1690,1520,1690,2092755000,1886365000
2010-08-02T02:00:00Z,1690,1800,1600,1730,2096815000,1916725000
2010-09-01T02:00:00Z,1750,1890,1720,1840,1744195000,1950419000
2010-10-01T02:00:00Z,1880,1960,1770,1820,1953800000,1997364500
2010-11-01T02:00:00Z,1830,1830,1550,1590,5384425000,2204122500
2010-12-01T02:00:00Z,1610,1660,1530,1590,1797065000,2160162500
2011-01-03T02:00:00Z,1600,1610,1420,1510,2669065000,2189489250
2011-02-01T02:00:00Z,1510,1570,1470,1490,1190187500,2140549625
2011-03-01T02:00:00Z,1510,1510,1320,1470,2627477500,2133004875
2011-04-01T02:00:00Z,1460,1570,1390,1540,1824287500,2122605000
2011-05-02T02:00:00Z,1540,1560,1480,1540,1271570000,2118508375
2011-06-01T02:00:00Z,1540,1550,1360,1470,1692332500,2116174750
2011-07-01T02:00:00Z,1470,1480,1380,1470,1389420000,2125867500
2011-08-01T02:00:00Z,1480,1580,1400,1450,2681772500,2192110750
2011-09-05T02:00:00Z,1470,1580,1380,1520,2236887500,2242862875
2011-10-03T02:00:00Z,1490,1550,1400,1480,2212310000,2279294000
2011-11-01T02:00:00Z,1500,1530,1430,1470,1113002500,2186495500
2011-12-01T02:00:00Z,1490,1500,1380,1410,1299582500,2109743875
2012-01-02T02:00:00Z,1400,1430,1360,1370,1722890000,2050212000
2012-02-01T02:00:00Z,1370,1420,1330,1410,1845825000,2042283250
2012-03-01T02:00:00Z,1410,1430,1340,1400,1644407500,2019865875
2012-04-02T02:00:00Z,1420,1740,1410,1700,2514030000,2040726625
2012-05-01T02:00:00Z,1700,1700,1400,1560,2729685000,2090001125
2012-06-01T02:00:00Z,1570,1650,1450,1630,1691105000,2076866375
2012-07-02T02:00:00Z,1650,1860,1590,1820,1908650000,1903077625
2012-08-01T02:00:00Z,1820,1970,1750,1860,1743502500,1900399500
2012-09-03T02:00:00Z,1870,1950,1830,1890,1439722500,1838932375
2012-10-01T02:00:00Z,1890,1990,1860,1950,2041355000,1881490750
2012-11-01T02:00:00Z,1940,1980,1790,1800,1660692500,1833151500
2012-12-03T02:00:00Z,1810,1870,1730,1810,2067132500,1845293750
2013-01-02T02:00:00Z,1810,1960,1760,1940,2233052500,1893367875
2013-02-01T02:00:00Z,1940,2190,1910,2150,2112242500,1914363375
2013-03-01T02:00:00Z,2190,2230,2050,2200,1647710000,1927277875
2013-04-01T02:00:00Z,2200,2500,2080,2340,2348442500,1910611375
2013-05-01T02:00:00Z,2340,2580,2210,2210,2499095000,1923721750
2013-06-03T02:00:00Z,2220,2340,1900,2250,3418110000,1984011750
2013-07-01T02:00:00Z,2200,2440,2100,2380,2567485000,2056735875
2013-08-01T02:00:00Z,2390,2440,1980,2200,1994885000,2091501000
2013-09-02T02:00:00Z,2200,2450,1950,2100,2644047000,2137558850
2013-10-01T02:00:00Z,2100,2375,2100,2350,2019585000,2146246850
2013-11-01T02:00:00Z,2300,2350,2025,2175,2055114500,2166782200
2013-12-02T02:00:00Z,2200,2200,1980,2150,2299370000,2156049200
2014-01-02T02:00:00Z,2175,2275,2060,2275,1744020300,2106765965
2014-02-03T02:00:00Z,2250,2420,2170,2325,2015617700,2122991600
2014-03-03T02:00:00Z,2310,2340,2130,2215,2873224300,2171220315
2014-04-01T02:00:00Z,2230,2380,2150,2265,2353321100,2201711245
2014-05-02T02:00:00Z,2285,2700,2275,2575,2241290200,2241789630
2014-06-02T02:00:00Z,2470,2550,2405,2465,2142196300,2246831695
2014-07-01T02:00:00Z,2480,2710,2465,2650,1688590300,2248226585
2014-08-04T02:00:00Z,2600,2800,2590,2665,1855236000,2237631760
2014-09-01T02:00:00Z,2685,3010,2675,2915,1769250600,2214441665
2014-10-01T02:00:00Z,2915,2930,2680,2750,2482524900,2232955785
2014-11-03T02:00:00Z,2775,2830,2590,2825,1559217000,2228531135
2014-12-01T02:00:00Z,2835,2890,2725,2865,1296825900,2175950305
2015-01-02T02:00:00Z,2885,2930,2780,2830,1403802200,2121185665
2015-02-02T02:00:00Z,2830,3020,2800,2935,1785881500,2039574240
2015-03-02T02:00:00Z,2945,2995,2770,2890,2020023700,2012201175
2015-04-01T02:00:00Z,2885,2910,2595,2615,1995399300,2012226890
2015-05-04T02:00:00Z,2620,2895,2620,2845,1435773200,1951813200
2015-06-01T02:00:00Z,2870,2955,2800,2930,1384984300,1920083165
2015-07-01T02:00:00Z,2935,2950,2800,2940,1169767700,1875815825
2015-08-03T02:00:00Z,2940,2970,2590,2870,1735267000,1847610675
2015-09-01T02:00:00Z,2865,2875,2485,2645,1156524800,1818235900
2015-10-01T02:00:00Z,2640,2830,2600,2680,1525378700,1793723950
2015-11-02T02:00:00Z,2700,2980,2660,2930,1506185900,1725372030
2015-12-01T02:00:00Z,2955,3170,2900,3105,1623758800,1688893915
2016-01-04T02:00:00Z,3080,3385,3045,3340,1748979300,1664278370
2016-02-01T02:00:00Z,3290,3510,3140,3250,1932672100,1653802160
2016-03-01T02:00:00Z,3250,3500,3250,3325,2170995600,1677922425
2016-04-01T02:00:00Z,3330,3810,3305,3550,2024167500,1686369000
2016-05-02T02:00:00Z,3410,3800,3410,3700,1976427900,1696727865
2016-06-01T02:00:00Z,3730,4010,3710,3980,1808269100,1663015075
2016-07-01T02:00:00Z,4010,4500,3950,4230,1606543500,1665381400
2016-08-01T02:00:00Z,4350,4570,4060,4210,2205133300,1710796770
2016-09-01T02:00:00Z,4150,4400,3950,4310,2010068700,1741110095
2016-10-03T02:00:00Z,4360,4400,4120,4220,1365432500,1720087645
2016-11-01T02:00:00Z,4230,4300,3640,3780,2680143800,1753093650
2016-12-01T02:00:00Z,3820,4020,3670,3980,1489051100,1727776240
2017-01-03T02:00:00Z,3950,4030,3780,3870,1280778000,1720026480
2017-02-01T02:00:00Z,3910,3980,3830,3850,1489639700,1725259250
2017-03-01T02:00:00Z,3870,4190,3810,4130,1790027500,1756272240
2017-04-03T02:00:00Z,4130,4520,4010,4370,1580057700,1748511775
2017-05-02T02:00:00Z,4410,4670,4270,4350,1852581300,1783314600
2017-06-02T02:00:00Z,4400,4540,4290,4520,1521991700,1783145250
2017-07-03T02:00:00Z,4530,4790,4500,4690,1678592500,1791765580
2017-08-01T02:00:00Z,4700,4840,4650,4690,1252447900,1773200035
2017-09-04T02:00:00Z,4710,4750,4610,4680,1389011400,1755201640
2017-10-02T02:00:00Z,4690,4710,4010,4030,3756859100,1846410990
2017-11-01T02:00:00Z,4070,4350,3910,4150,2341006100,1854911515
2017-12-04T02:00:00Z,4180,4460,4110,4440,1292205800,1818313430
2018-01-02T02:00:00Z,4430,4460,3920,3990,2519968900,1845490480
2018-02-01T02:00:00Z,4030,4080,3920,4000,1525613100,1831357680
2018-03-01T02:00:00Z,4050,4200,3520,3600,2369188900,1869489950
2018-04-02T02:00:00Z,3640,3890,3570,3830,1643033200,1841384945
2018-05-02T02:00:00Z,3810,3880,3250,3520,2510475300,1866405275
2018-06-04T02:00:00Z,3540,3860,3510,3750,1899123900,1893089845
2018-07-02T02:00:00Z,3800,4110,3550,3570,1901769000,1854171105
2018-08-01T02:00:00Z,3570,3670,3270,3490,2937529100,1926595005
2018-09-03T02:00:00Z,3520,3670,3250,3640,1766607400,1950886475
2018-10-01T02:00:00Z,3610,3910,3460,3850,1995144300,1976161705
2018-11-01T02:00:00Z,3850,4110,3680,3680,1810267200,1977173690
2018-12-03T02:00:00Z,3740,3840,3610,3750,1557088700,1976025240
2019-01-02T02:00:00Z,3750,4050,3690,3900,2041490400,1985470695
2019-02-01T02:00:00Z,3910,3940,3730,3860,1406071800,1979674700
2019-03-01T02:00:00Z,3890,3970,3700,3950,1413389800,1966414565
2019-04-01T02:00:00Z,3950,4090,3730,3790,1484967500,1978040545
2019-05-02T02:00:00Z,3760,3930,3480,3900,2203175100,2018748730
2019-06-10T02:00:00Z,4000,4200,3840,4140,1466801400,1904245845
2019-07-01T02:00:00Z,4200,4370,4110,4300,1510823200,1862736700
2019-08-01T02:00:00Z,4300,4500,4050,4450,2060842500,1901168535
2019-09-02T02:00:00Z,4440,4450,4150,4310,1662481700,1858294175
2019-10-01T02:00:00Z,4400,4400,4060,4110,1623971000,1863212070
2019-11-01T02:00:00Z,4090,4200,3800,3930,2161815600,1852843405
2019-12-02T02:00:00Z,3960,4110,3900,3970,1603330800,1850858285
2020-01-02T02:00:00Z,3970,4030,3780,3800,1517434100,1801206225
2020-02-03T02:00:00Z,3800,3850,3340,3490,1622860400,1787393050
2020-03-02T02:00:00Z,3470,3880,2450,3160,3043417100,1844475455
2020-04-01T02:00:00Z,3180,3540,3000,3500,2173907100,1806294355
2020-05-04T02:00:00Z,3400,3400,3020,3150,1870296900,1811478830
2020-06-02T02:00:00Z,3160,3390,2970,3050,4030302900,1913236760
2020-07-01T02:00:00Z,3070,3190,3000,3050,2536262300,1949536515
2020-08-03T02:00:00Z,3060,3060,2850,2860,2238620700,1983613115
2020-09-01T02:00:00Z,2900,2970,2540,2560,2760379700,2019557580
2020-10-01T02:00:00Z,2600,2850,2600,2620,2809943700,2089751175
2020-11-02T02:00:00Z,2590,3500,2540,3230,5838181000,2310990735
2020-12-01T02:00:00Z,3230,3360,3160,3300,586640000,2266074360
